open_datetime,open,high,low,close
2023-02-26 09:00:00,12.4571,12.68,12.4571,12.5638
2023-02-26 10:00:00,12.5603,12.5796,12.5195,12.5469
2023-02-26 11:00:00,12.548,12.5526,12.4575,12.5104
2023-02-26 12:00:00,12.5059,12.5118,12.3138,12.3467
2023-02-26 13:00:00,12.3462,12.4368,12.3183,12.4344
2023-02-26 14:00:00,12.4322,12.5902,12.4069,12.4888
2023-02-26 15:00:00,12.4872,12.5237,12.4128,12.4518
2023-02-26 16:00:00,12.4518,12.4718,12.3719,12.399
2023-02-26 17:00:00,12.4,12.4651,12.3359,12.4612
2023-02-26 18:00:00,12.4625,12.7284,12.4507,12.7153
2023-02-26 19:00:00,12.7176,12.9107,12.6918,12.9077
2023-02-26 20:00:00,12.9074,12.9347,12.8,12.8162
2023-02-26 21:00:00,12.8162,12.8185,12.6771,12.6916
2023-02-26 22:00:00,12.6917,12.6923,12.5,12.6258
2023-02-26 23:00:00,12.626,12.7036,12.6142,12.6407
2023-02-27 00:00:00,12.638,12.641,12.5191,12.5483
2023-02-27 01:00:00,12.5503,12.6149,12.4791,12.6126
2023-02-27 02:00:00,12.6117,12.6831,12.5636,12.5781
2023-02-27 03:00:00,12.5779,12.6375,12.5253,12.5325
2023-02-27 04:00:00,12.5324,12.5617,12.4649,12.4823
2023-02-27 05:00:00,12.4851,12.5418,12.3813,12.449
2023-02-27 06:00:00,12.4484,12.5037,12.4133,12.4543
2023-02-27 07:00:00,12.454,12.5298,12.4142,12.4233
2023-02-27 08:00:00,12.4228,12.4674,12.3387,12.3753
2023-02-27 09:00:00,12.3709,12.4674,12.3397,12.4133
2023-02-27 10:00:00,12.4127,12.4465,12.3,12.3572
2023-02-27 11:00:00,12.3577,12.5252,12.3544,12.4723
2023-02-27 12:00:00,12.4742,12.4902,12.4155,12.4416
2023-02-27 13:00:00,12.4417,12.7,12.4333,12.6311
2023-02-27 14:00:00,12.6347,13.0655,12.6237,12.9185
2023-02-27 15:00:00,12.9161,12.9475,12.6534,12.7201
2023-02-27 16:00:00,12.7296,12.7569,12.4181,12.5926
2023-02-27 17:00:00,12.5926,12.6094,12.4661,12.4799
2023-02-27 18:00:00,12.4766,12.5034,12.1255,12.2766
2023-02-27 19:00:00,12.2734,12.3529,12.1577,12.1883
2023-02-27 20:00:00,12.1867,12.2501,12.102,12.2435
2023-02-27 21:00:00,12.245,12.3067,12.2242,12.297
2023-02-27 22:00:00,12.2995,12.412,12.2776,12.3837
2023-02-27 23:00:00,12.3839,12.4287,12.3386,12.3764
2023-02-28 00:00:00,12.3754,12.4423,12.2858,12.3203
2023-02-28 01:00:00,12.315,12.3697,12.2596,12.312
2023-02-28 02:00:00,12.3115,12.3194,12.2359,12.3008
2023-02-28 03:00:00,12.3005,12.3708,12.295,12.3247
2023-02-28 04:00:00,12.3282,12.3282,12.1932,12.2332
2023-02-28 05:00:00,12.232,12.2713,12.1294,12.1408
2023-02-28 06:00:00,12.1404,12.1526,12.0413,12.1041
2023-02-28 07:00:00,12.103,12.1729,11.9588,11.9893
2023-02-28 08:00:00,11.9893,12.0708,11.9152,12.0375
