open_datetime,open,high,low,close
2023-02-26 09:00:00,149.7,150.4,149.7,150.0
2023-02-26 10:00:00,149.9,150.7,149.9,150.2
2023-02-26 11:00:00,150.2,150.3,149.4,149.8
2023-02-26 12:00:00,149.8,149.9,148.8,149.0
2023-02-26 13:00:00,149.0,149.9,148.7,149.6
2023-02-26 14:00:00,149.5,150.2,149.5,149.9
2023-02-26 15:00:00,149.9,150.5,149.4,150.2
2023-02-26 16:00:00,150.2,150.5,149.6,150.2
2023-02-26 17:00:00,150.2,150.9,149.9,150.7
2023-02-26 18:00:00,150.7,151.9,150.3,151.3
2023-02-26 19:00:00,151.4,151.6,150.8,151.5
2023-02-26 20:00:00,151.5,152.1,151.3,151.9
2023-02-26 21:00:00,151.9,152.4,151.6,151.8
2023-02-26 22:00:00,151.9,152.4,150.4,151.0
2023-02-26 23:00:00,150.9,152.5,150.9,151.3
2023-02-27 00:00:00,151.3,151.4,150.5,150.7
2023-02-27 01:00:00,150.8,151.3,150.4,151.1
2023-02-27 02:00:00,151.2,152.1,151.1,152.1
2023-02-27 03:00:00,152.1,152.1,151.3,151.4
2023-02-27 04:00:00,151.5,151.5,151.0,151.3
2023-02-27 05:00:00,151.2,151.4,150.1,150.2
2023-02-27 06:00:00,150.2,150.6,150.1,150.3
2023-02-27 07:00:00,150.3,151.1,150.2,150.7
2023-02-27 08:00:00,150.6,151.5,150.6,151.1
2023-02-27 09:00:00,151.1,151.5,150.6,151.0
2023-02-27 10:00:00,151.0,151.7,150.2,150.7
2023-02-27 11:00:00,150.7,151.6,150.6,150.7
2023-02-27 12:00:00,150.8,151.0,149.7,150.2
2023-02-27 13:00:00,150.3,151.3,150.0,151.0
2023-02-27 14:00:00,151.0,151.3,150.5,151.0
2023-02-27 15:00:00,151.0,152.3,150.6,151.6
2023-02-27 16:00:00,151.6,151.8,149.6,150.6
2023-02-27 17:00:00,150.7,150.9,148.0,148.1
2023-02-27 18:00:00,148.1,148.1,146.2,147.8
2023-02-27 19:00:00,147.7,149.6,147.6,148.6
2023-02-27 20:00:00,148.8,149.4,148.2,149.1
2023-02-27 21:00:00,149.1,149.5,148.7,149.3
2023-02-27 22:00:00,149.3,149.3,148.3,149.0
2023-02-27 23:00:00,148.9,149.9,148.9,149.8
2023-02-28 00:00:00,149.9,150.0,149.5,149.9
2023-02-28 01:00:00,149.9,150.0,149.0,149.3
2023-02-28 02:00:00,149.3,150.0,148.9,149.8
2023-02-28 03:00:00,149.9,150.0,149.8,149.9
2023-02-28 04:00:00,149.9,150.0,149.6,149.8
2023-02-28 05:00:00,149.8,150.0,149.6,149.7
2023-02-28 06:00:00,149.8,150.0,149.7,149.9
2023-02-28 07:00:00,149.9,150.0,149.5,149.7
2023-02-28 08:00:00,149.6,149.9,149.2,149.3
