open_datetime,open,high,low,close
2023-02-26 09:00:00,0.3617,0.364,0.3617,0.3638
2023-02-26 10:00:00,0.3637,0.3646,0.363,0.3634
2023-02-26 11:00:00,0.3634,0.3644,0.3628,0.3641
2023-02-26 12:00:00,0.3642,0.3646,0.3622,0.3623
2023-02-26 13:00:00,0.3624,0.3635,0.3622,0.3633
2023-02-26 14:00:00,0.3634,0.365,0.3624,0.3625
2023-02-26 15:00:00,0.3626,0.3631,0.3615,0.3625
2023-02-26 16:00:00,0.3624,0.3632,0.3616,0.3618
2023-02-26 17:00:00,0.3618,0.3618,0.3585,0.3616
2023-02-26 18:00:00,0.3616,0.3667,0.3609,0.3664
2023-02-26 19:00:00,0.3664,0.368,0.3648,0.3673
2023-02-26 20:00:00,0.3674,0.3695,0.3668,0.3693
2023-02-26 21:00:00,0.3693,0.3704,0.3678,0.369
2023-02-26 22:00:00,0.3691,0.3692,0.3654,0.367
2023-02-26 23:00:00,0.367,0.3693,0.3666,0.3691
2023-02-27 00:00:00,0.369,0.3692,0.3657,0.3667
2023-02-27 01:00:00,0.3667,0.3674,0.3656,0.3672
2023-02-27 02:00:00,0.3672,0.3687,0.3662,0.3672
2023-02-27 03:00:00,0.3673,0.3686,0.3662,0.3665
2023-02-27 04:00:00,0.3666,0.3668,0.3638,0.3644
2023-02-27 05:00:00,0.3644,0.3649,0.362,0.363
2023-02-27 06:00:00,0.3629,0.3642,0.3623,0.3635
2023-02-27 07:00:00,0.3635,0.3645,0.3628,0.3628
2023-02-27 08:00:00,0.3629,0.3637,0.3604,0.3605
2023-02-27 09:00:00,0.3606,0.3621,0.3598,0.3619
2023-02-27 10:00:00,0.362,0.363,0.3595,0.361
2023-02-27 11:00:00,0.3611,0.3638,0.3609,0.3635
2023-02-27 12:00:00,0.3634,0.364,0.3613,0.3615
2023-02-27 13:00:00,0.3616,0.367,0.3615,0.3666
2023-02-27 14:00:00,0.3666,0.3692,0.3664,0.3678
2023-02-27 15:00:00,0.3678,0.3702,0.3642,0.3662
2023-02-27 16:00:00,0.3662,0.3668,0.3611,0.3644
2023-02-27 17:00:00,0.3643,0.3647,0.3616,0.3626
2023-02-27 18:00:00,0.3626,0.3627,0.3576,0.3598
2023-02-27 19:00:00,0.3599,0.3619,0.3589,0.3601
2023-02-27 20:00:00,0.36,0.3615,0.3579,0.3613
2023-02-27 21:00:00,0.3613,0.3634,0.3605,0.3633
2023-02-27 22:00:00,0.3633,0.365,0.3627,0.3638
2023-02-27 23:00:00,0.3639,0.3652,0.3633,0.3647
2023-02-28 00:00:00,0.3647,0.3653,0.3639,0.3648
2023-02-28 01:00:00,0.3649,0.366,0.363,0.3631
2023-02-28 02:00:00,0.3631,0.3649,0.3624,0.3648
2023-02-28 03:00:00,0.3648,0.368,0.3647,0.3667
2023-02-28 04:00:00,0.3666,0.3672,0.3643,0.3658
2023-02-28 05:00:00,0.3659,0.3661,0.3636,0.3639
2023-02-28 06:00:00,0.3639,0.3651,0.3634,0.3645
2023-02-28 07:00:00,0.3645,0.3648,0.3599,0.3601
2023-02-28 08:00:00,0.3601,0.3615,0.359,0.3611
