open_datetime,open,high,low,close
2023-02-26 09:00:00,23152.39,23293.97,23150.33,23279.5
2023-02-26 10:00:00,23278.19,23282.25,23207.19,23236.81
2023-02-26 11:00:00,23236.91,23260.0,23200.03,23253.44
2023-02-26 12:00:00,23253.44,23280.84,23126.47,23161.99
2023-02-26 13:00:00,23162.46,23219.31,23137.0,23214.15
2023-02-26 14:00:00,23213.15,23331.26,23180.02,23193.65
2023-02-26 15:00:00,23194.36,23250.0,23175.42,23247.23
2023-02-26 16:00:00,23247.96,23256.65,23164.04,23184.92
2023-02-26 17:00:00,23184.92,23244.6,23137.0,23239.54
2023-02-26 18:00:00,23239.54,23539.94,23221.82,23486.43
2023-02-26 19:00:00,23487.3,23544.93,23366.87,23499.33
2023-02-26 20:00:00,23499.33,23689.99,23461.89,23639.68
2023-02-26 21:00:00,23639.68,23653.0,23550.75,23560.6
2023-02-26 22:00:00,23560.61,23595.76,23323.42,23476.41
2023-02-26 23:00:00,23477.14,23637.88,23455.0,23554.85
2023-02-27 00:00:00,23554.85,23567.69,23451.66,23492.64
2023-02-27 01:00:00,23492.15,23563.0,23432.76,23552.76
2023-02-27 02:00:00,23553.52,23644.65,23522.72,23558.64
2023-02-27 03:00:00,23558.64,23642.0,23540.74,23551.62
2023-02-27 04:00:00,23551.99,23561.34,23463.47,23491.46
2023-02-27 05:00:00,23490.81,23509.94,23346.16,23391.52
2023-02-27 06:00:00,23391.13,23435.93,23370.34,23405.39
2023-02-27 07:00:00,23405.82,23456.85,23401.55,23423.31
2023-02-27 08:00:00,23423.88,23455.31,23340.0,23358.91
2023-02-27 09:00:00,23359.32,23439.76,23332.65,23389.37
2023-02-27 10:00:00,23388.94,23420.0,23348.74,23378.79
2023-02-27 11:00:00,23378.79,23448.43,23369.36,23428.87
2023-02-27 12:00:00,23428.87,23440.94,23379.25,23403.18
2023-02-27 13:00:00,23403.18,23800.45,23397.35,23703.01
2023-02-27 14:00:00,23704.29,23862.29,23675.5,23803.46
2023-02-27 15:00:00,23803.46,23897.99,23465.1,23559.4
2023-02-27 16:00:00,23557.66,23618.3,23159.33,23391.49
2023-02-27 17:00:00,23391.55,23425.0,23266.66,23334.4
2023-02-27 18:00:00,23333.49,23370.0,23150.0,23288.77
2023-02-27 19:00:00,23288.55,23360.0,23218.56,23276.35
2023-02-27 20:00:00,23276.34,23329.83,23106.77,23321.37
2023-02-27 21:00:00,23320.38,23397.34,23294.47,23381.38
2023-02-27 22:00:00,23381.38,23557.79,23361.07,23482.13
2023-02-27 23:00:00,23481.28,23582.98,23448.2,23492.09
2023-02-28 00:00:00,23492.09,23549.99,23409.79,23420.55
2023-02-28 01:00:00,23420.55,23460.01,23349.57,23433.16
2023-02-28 02:00:00,23433.16,23475.73,23386.79,23441.76
2023-02-28 03:00:00,23441.76,23526.0,23436.12,23467.52
2023-02-28 04:00:00,23467.01,23470.44,23386.31,23415.0
2023-02-28 05:00:00,23414.64,23447.76,23364.01,23378.45
2023-02-28 06:00:00,23377.69,23414.34,23362.25,23392.3
2023-02-28 07:00:00,23391.69,23397.58,23212.8,23236.68
2023-02-28 08:00:00,23235.63,23281.7,23200.0,23244.25
