open_datetime,open,high,low,close
2023-02-26 09:00:00,0.0687,0.069,0.06862,0.06896
2023-02-26 10:00:00,0.06895,0.06929,0.06881,0.06923
2023-02-26 11:00:00,0.06923,0.06941,0.06901,0.06935
2023-02-26 12:00:00,0.06936,0.06948,0.06895,0.06895
2023-02-26 13:00:00,0.06894,0.06917,0.06893,0.06914
2023-02-26 14:00:00,0.06914,0.0694,0.069,0.06908
2023-02-26 15:00:00,0.06908,0.0692,0.06894,0.0691
2023-02-26 16:00:00,0.06911,0.06926,0.06908,0.06919
2023-02-26 17:00:00,0.06921,0.06922,0.06898,0.06916
2023-02-26 18:00:00,0.06915,0.06965,0.06905,0.06948
2023-02-26 19:00:00,0.06949,0.06961,0.06927,0.06951
2023-02-26 20:00:00,0.06952,0.06975,0.0694,0.06963
2023-02-26 21:00:00,0.06964,0.06972,0.06951,0.06955
2023-02-26 22:00:00,0.06955,0.06959,0.0691,0.06919
2023-02-26 23:00:00,0.06919,0.06964,0.06918,0.06951
2023-02-27 00:00:00,0.06952,0.0697,0.06938,0.0695
2023-02-27 01:00:00,0.0695,0.06956,0.06928,0.06936
2023-02-27 02:00:00,0.06936,0.06951,0.06916,0.06921
2023-02-27 03:00:00,0.0692,0.06935,0.0691,0.06922
2023-02-27 04:00:00,0.06922,0.06936,0.06917,0.06936
2023-02-27 05:00:00,0.06936,0.06958,0.06916,0.06919
2023-02-27 06:00:00,0.06919,0.06932,0.06905,0.06912
2023-02-27 07:00:00,0.06911,0.06913,0.06886,0.06886
2023-02-27 08:00:00,0.06886,0.069,0.0688,0.06882
2023-02-27 09:00:00,0.06882,0.06891,0.06856,0.0686
2023-02-27 10:00:00,0.06861,0.06875,0.06842,0.06868
2023-02-27 11:00:00,0.06868,0.06891,0.06865,0.06878
2023-02-27 12:00:00,0.06877,0.06879,0.06844,0.06849
2023-02-27 13:00:00,0.06849,0.06917,0.06841,0.06908
2023-02-27 14:00:00,0.06907,0.06933,0.06904,0.06919
2023-02-27 15:00:00,0.06918,0.06939,0.06894,0.06901
2023-02-27 16:00:00,0.06901,0.06924,0.06862,0.06915
2023-02-27 17:00:00,0.06915,0.06919,0.06883,0.06913
2023-02-27 18:00:00,0.06912,0.06924,0.06867,0.06904
2023-02-27 19:00:00,0.06904,0.06914,0.06891,0.069
2023-02-27 20:00:00,0.069,0.06901,0.06875,0.06898
2023-02-27 21:00:00,0.06899,0.0691,0.06884,0.06886
2023-02-27 22:00:00,0.06885,0.06928,0.06885,0.06926
2023-02-27 23:00:00,0.06926,0.06946,0.06926,0.06943
2023-02-28 00:00:00,0.06942,0.06974,0.06942,0.06972
2023-02-28 01:00:00,0.06973,0.06983,0.06958,0.06959
2023-02-28 02:00:00,0.06959,0.06974,0.06944,0.0695
2023-02-28 03:00:00,0.0695,0.06983,0.0695,0.06976
2023-02-28 04:00:00,0.06976,0.06978,0.06964,0.06971
2023-02-28 05:00:00,0.06971,0.06974,0.06954,0.06961
2023-02-28 06:00:00,0.06961,0.06979,0.06958,0.06967
2023-02-28 07:00:00,0.06967,0.0697,0.06925,0.06927
2023-02-28 08:00:00,0.06927,0.06933,0.06917,0.06928
